Type,YEAR,UniqueID,Fate,COX_TIME,annual_prec_30year,CORE_AREA,Shrub_10M,ARTR_10M,Shrub_H_10M,ARTR_H_10M,VO,AnGrass_10M,PerGrass_10M,ResGrass_10M,FoodF_10M,NFoodF_10M,Bground_10M,Cactus_10M,BioCrust_10M,Rock_10M,Litter_10M,PerGrass_H_10M,ResGrass_H_10M,Shrub_5m,Artr_5m,Shrub_1m,Artr_1m,AnGrass_1M,PerGrass_1M,ResGrass_ 1M,FoodF_1M,NFoodF_1M,BGround_1M,Cactus_1M,BioCrust_1M,Rock_1M,Litter_1M,AnGrass_3M,PerGrass_3M,ResGrass_3M,FoodF_3M,NFoodF_3M,Bground_3M,Cactus_3M,BioCrust_3M,Rock_3M,Litter_3M,Gap_0.5M,Gap_1M,Gap_2M,Gap_3M,
Nest,2011,389,fail,25,300.3099976,NO,36.05,36.05,52.23076923,52.23076923,32.5,8.622222222,5.477777778,6.305555556,4.022222222,1.672222222,31.82222222,1.672222222,4.911111111,1.694444444,63.10555556,39.5,21,41.9,41.9,50,50,15.52,0.83,7.73,3.62,0,41.04,3.01,0.61,1.83,58.55,0,11.2875,4.525,4.525,3.7625,20.3,0,10.2875,1.525,68.8,6,3,2,1,
Nest,2011,390,hatch,26,277.9899902,NO,23.75,23.75,45.8,45.8,23.75,0.061111111,15.60555556,10.43888889,1.416666667,0.061111111,32.43333333,0,0.461111111,2.811111111,27.38333333,20.1875,14.1875,26.6,26.6,31.5,31.5,0.11,11.35,14.45,1.22,0.11,20.74,0,0.11,0.83,26.15,0,20.925,5.425,1.6625,0,47.05,0,0.9,5.2875,28.925,6,3,1,0,
Nest,2011,391,fail,9,446.8299866,YES,17.7,17.7,44.5,44.5,38.75,1.733333333,25.43333333,6.244444444,7.627777778,14.86666667,32.03333333,0,1.733333333,12.97777778,39.05,64.88888889,27.88888889,21.7,21.7,34.25,34.25,0.11,23.14,3.73,13.12,20.63,32.64,0,3.12,15.74,46.15,3.7625,28.3,9.3875,0.7625,7.6625,31.275,0,0,9.525,30.175,9,2,0,0,
Nest,2011,392,hatch,23,255.1399994,NO,17.5,8.85,30.11111111,22.4,21.25,0,6.155555556,4.822222222,2.35,0.522222222,31.54444444,0,0,7.261111111,24.27222222,15,9.555555556,23,5.7,43.25,0,0,4.34,4.34,0.61,0.94,34.25,0,0,8.84,19.55,0,8.425,5.425,4.525,0,28.1625,0,0,5.2875,30.175,5,3,1,1,
Nest,2011,393,fail,15,230.0899963,NO,35.3,24.25,41.35,55.81818182,36.25,0.338888889,14.21111111,9.883333333,4.7,0.338888889,33.98333333,0,1.794444444,5.694444444,38.77222222,33.85714286,30.57142857,45.3,38.7,89.25,89.25,0,3.84,1.55,1.22,0,38.14,0,0.22,6.63,31.65,0.7625,27.175,20.3,9.05,0.7625,28.7875,0,3.7625,4.525,47.675,8,6,2,1,
Nest,2011,394,fail,9,381.519989,YES,44.6,44.6,39.1,39.1,36.25,2.011111111,18.21111111,14.71111111,3.805555556,2.011111111,23.15,0,0.338888889,5.25,55.66111111,30.875,18.5,51.4,51.4,58,58,3.01,21.04,18.14,6.13,3.62,25.54,0,0.61,8.84,50.15,0.7625,14.675,10.425,0.9,0,20.1625,0,0,0.7625,62.55,9,3,0,0,
Nest,2011,395,fail,13,508.9200134,YES,23.4,23.4,31.82352941,31.82352941,28.75,1.672222222,11.05,16.93888889,2.75,0,22.38333333,0,0,2.094444444,48.93888889,28.66666667,17.22222222,23,23,34.5,34.5,0,7.85,16.35,0.72,0,19.55,0,0,2.44,43.05,3.7625,15.05,17.675,5.2875,0,25.925,0,0,1.6625,56.3,9,4,2,1,
Nest,2011,396,hatch,26,447.269989,YES,15.7,15.7,40.16666667,40.16666667,20,0.338888889,14.16111111,4.816666667,7.427777778,5.844444444,18.55,0,0,1.2,41.55,16.66666667,10.66666667,28.9,28.9,54.25,54.25,0.61,9.25,8.34,4.23,0,9.75,0,0,1.33,50.65,0,20.3,0.4125,11.425,13.15,29.55,0,0,1.0375,30.175,1,0,0,0,
Nest,2011,397,hatch,20,282.4899902,YES,24.35,24.35,32.7826087,32.7826087,37.5,0.061111111,20.98888889,15.43333333,1.538888889,2.011111111,31.43333333,0,4.172222222,5.1,18.55,37.25,21.125,32.9,32.9,42.25,42.25,0,7.24,9.14,1.44,3.62,38.55,0,7.51,4.95,17.15,0.1375,38.175,23.3,1.6625,0,22.5375,0,0,5.2875,20.3,5,2,0,0,
Nest,2011,398,fail,6,495.6900024,NO,27.55,15,30.09090909,19.44444444,27.5,0,20.98888889,16.98888889,3.027777778,0.4,32.16111111,1.672222222,0.738888889,9.927777778,32.16111111,34.55555556,25.88888889,27.8,6.7,52.75,0,0,21.04,16.74,1.22,0.72,29.25,0,0.61,11.13,24.25,0,20.925,17.3,5.2875,0,35.8,3.7625,0.9,8.425,42.05,8,5,3,1,
Nest,2011,399,fail,14,291.4899902,NO,25.05,25.05,44.53846154,44.53846154,35,0,10.32777778,8.544444444,4.972222222,0.061111111,27.38333333,0,2.011111111,9.544444444,34.82777778,25.25,18.125,24.3,24.3,53.25,53.25,0,11.85,6.24,8.34,0,26.65,0,3.01,15.74,31.65,0,8.425,11.425,0.7625,0.1375,28.3,0,0.7625,1.8,38.8,9,6,1,0,
Nest,2011,400,fail,11,447.269989,YES,35.05,35.05,48.94444444,51.05882353,45,0,23.82777778,13.76111111,5.755555556,2.35,18.32222222,0,3.344444444,4.083333333,49.49444444,33.14285714,25.14285714,51.1,51.1,49.5,49.5,0,24.25,11.13,6.63,1.22,29.25,0,3.01,6.74,44.05,0,23.3,17.05,4.6625,3.7625,4.6625,0,3.7625,0.7625,56.3,7,1,1,0,
Nest,2011,401,fail,10,319.9700012,YES,32.5,17.15,55.14285714,61.28571429,45,0.338888889,10.26666667,3.211111111,3.427777778,0.461111111,36.82222222,0,1.672222222,6.094444444,23.82777778,20.88888889,14,52.8,26.2,73,46.5,0.61,12.35,2.55,1.83,0.72,40.65,0,3.01,4.84,31.65,0,7.6625,4.0375,5.425,0.1375,32.0375,0,0,7.6625,14.05,3,2,0,0,
Nest,2011,402,fail,4,314.3999939,YES,28.8,28.8,32.30434783,32.30434783,40,0,9.1,4.755555556,4.083333333,4.633333333,55.87777778,0,0.122222222,4.266666667,13.99444444,22.88888889,11,28.8,28.8,54.5,54.5,0,12.65,8.23,6.63,7.62,60.04,0,0.22,3.34,21.85,0,4.6625,0.4125,0.9,0.9,50.675,0,0,5.425,4.175,7,3,1,0,
Nest,2011,403,fail,15,338.4899902,YES,27.6,27.6,54.54545455,54.54545455,50,0.677777778,10.49444444,4.883333333,4.85,2.011111111,34.38333333,0,6.583333333,26.16875,30.60555556,28.44444444,26.44444444,30.9,30.9,48.5,48.5,0.61,9.75,4.45,8.12,0.61,35.65,0,11.13,16.24,19.55,0.7625,11.425,5.425,0.7625,3.7625,32.8,0,0.9,42.71666667,44.425,4,4,3,0,
Nest,2011,404,fail,21,363.4899902,YES,23.2,23.2,42.07142857,42.07142857,40,9.727777778,19.65555556,3.15,9.527777778,2.35,22.15555556,0,2.011111111,4.144444444,62.82777778,31.33333333,13.75,22.4,22.4,33.75,33.75,17.51,11.74,4.34,9.03,0.61,11.74,0,3.01,4.34,62.55,0,29.55,1.6625,10.15,4.525,35.175,0,0.7625,3.9,63.175,7,4,1,0,
Nest,2011,405,hatch,20,523.7999878,NO,36.85,36.15,38.11538462,38.4,43.75,17.93333333,8.361111111,2.033333333,7.35,2.688888889,14.71666667,4.172222222,4.022222222,24.93333333,41.16111111,60.33333333,31.22222222,46.3,46.3,59.5,59.5,23.14,9.03,1.83,13.23,3.62,14.75,7.51,0.61,33.75,38.55,11.425,7.525,2.2875,0,1.525,14.675,0,8.2875,13.9125,44.425,9,2,1,0,
Nest,2011,406,fail,10,534.960022,YES,27.7,27.7,70.4,70.4,78.75,2.411111111,9.1,7.105555556,1.355555556,1.672222222,27.66111111,0.338888889,6.183333333,4.294444444,52.27222222,55.85714286,17.14285714,41.5,41.5,39.75,39.75,3.73,6.74,7.95,1.22,0,35.65,0.61,0.61,7.51,53.55,0.7625,12.05,6.05,1.525,3.7625,17.675,0,13.15,0.275,50.675,5,4,3,1,
Nest,2011,407,hatch,20,447.269989,YES,35.9,35.9,60.71428571,60.71428571,55,4.172222222,27.26111111,9.1,1.016666667,2.35,28.64444444,0,6.75,5.588888889,52.27222222,46.57142857,35.42857143,43.4,43.4,67.25,67.25,7.51,16.54,9.64,1.22,4.23,39.05,0,6.13,9.34,53.05,0,40.6625,8.425,0.7625,0,15.6375,0,7.525,0.9,51.3,5,2,1,1,
Nest,2011,408,fail,1,398.9899902,YES,14.3,14.3,23.83333333,23.83333333,36.25,1.733333333,14.03888889,8.594444444,2.011111111,2.011111111,14.15,0,0.338888889,4.083333333,37.32777778,28.5,26.6,23.1,23.1,46.75,46.75,3.01,4.23,1.33,0,0,14.34,0,0.61,4.23,48.55,0.1375,26.3,17.675,4.525,4.525,13.9125,0,0,3.9,23.3,5,3,1,1,
Nest,2011,409,fail,8,447.269989,YES,34.4,34.4,35.73333333,35.73333333,36.25,0.338888889,23.99444444,24.10555556,5.588888889,2.011111111,21.32777778,0,3.744444444,6.705555556,43.93888889,39.75,16.75,37.1,37.1,54.25,54.25,0.61,29.05,22.15,1.94,0.61,24.25,0,3.12,4.45,43.55,0,17.675,26.55,10.15,3.7625,17.675,0,4.525,9.525,44.425,7,3,0,0,
Nest,2011,410,fail,4,447.269989,YES,25.15,25.15,43,43,21.25,0.061111111,21.32777778,7.55,2.688888889,1.733333333,15.71111111,0,6.244444444,0.8,42.60555556,29.38888889,20.88888889,35.3,35.3,38.5,38.5,0,26.65,6.85,1.22,3.12,17.15,0,3.62,0.22,48.05,0.1375,14.675,8.425,4.525,0,13.9125,0,9.525,1.525,35.8,8,4,2,0,
Nest,2011,411,fail,17,447.269989,YES,18.35,17.1,36.77777778,37,36.25,0,16.32777778,7.661111111,7.916666667,0,31.05,1.672222222,5.905555556,5.755555556,44.49444444,29.33333333,19.44444444,22.9,22.7,37,37,0,22.15,8.95,11.13,0,25.35,3.01,7.62,3.73,44.05,0,9.05,6.05,3.9,0,38.175,0,3.7625,8.2875,45.05,3,2,0,0,
Nest,2011,412,hatch,16,523.6699829,NO,41.15,37.45,48.39393939,47.25,56.25,6.244444444,18.71666667,12.82777778,0.8,1.672222222,34.66111111,0,5.188888889,6.922222222,43.93888889,56.55555556,23.66666667,51.3,51.3,56,56,10.52,21.65,11.85,1.33,0,36.15,0,8.12,1.22,48.05,0.9,15.05,14.05,0.1375,3.7625,32.8,0,1.525,14.05,38.8,9,1,0,0,
Nest,2011,413,fail,4,420.3500061,YES,8.8,7.9,31.4,45,35,0.677777778,9.1,11.6,4.083333333,0.738888889,30.31666667,0,1.794444444,7.6,47.60555556,25.85714286,17.85714286,16.8,15.8,39.5,39.5,0.61,9.64,13.64,0.72,0.72,36.04,0,0.22,2.55,40.65,0.7625,8.425,9.05,8.2875,0.7625,23.1625,0,3.7625,13.9125,56.3,2,2,0,0,
Nest,2011,414,hatch,23,420.3500061,YES,24.4,24.4,37.06666667,37.06666667,22.5,0.738888889,26.1,14.42222222,8.405555556,5.966666667,31.37777778,0,6.183333333,3.805555556,56.49444444,41.125,19.75,30.6,30.6,58.75,58.75,0.72,38.14,25.02,0,3.12,30.74,0,8.12,3.73,58.55,0.7625,11.05,1.175,18.9125,9.525,32.175,0,3.7625,3.9,53.925,7,4,2,2,
Nest,2011,415,hatch,1,516.2299805,NO,70.3,38.05,53.78,82.6,93.75,6.244444444,15.20555556,11.31111111,2.472222222,14.7,25.65,0,3.683333333,5.905555556,53.43888889,60.25,27.625,80.4,50.8,94,65,0.11,11.74,4.84,3.73,1.33,32.64,0,0.61,3.12,50.65,13.9125,19.5375,19.4,0.9,31.4125,16.9125,0,7.525,9.3875,56.925,9,2,1,0,
Nest,2011,416,hatch,27,291.4899902,NO,16.4,11.9,32.46666667,40.44444444,46.25,0,12.93333333,3.211111111,12.47777778,0.4,22.21666667,0,0,9.483333333,45.38333333,17.25,11.5,21.4,19.2,40.75,40.75,0,14.14,3.84,18.73,0.72,11.85,0,0,12.84,50.65,0,11.425,2.425,4.6625,0,35.175,0,0,5.2875,38.8,7,5,3,1,
Nest,2011,417,hatch,25,291.4899902,NO,18.65,18.65,41.08333333,41.08333333,36.25,0.061111111,4.761111111,4.544444444,0.738888889,3.683333333,43.43333333,0,1.733333333,12.15,20.43888889,17.83333333,9.714285714,23.5,23.5,48,48,0,4.23,6.74,0.61,6.63,50.15,0,3.12,15.63,12.65,0.1375,5.425,1.8,0.9,0,35.0375,0,0,7.8,30.175,5,4,4,3,
Nest,2011,418,fail,16,398.9899902,YES,23.55,23.55,43.45454545,43.45454545,45,10.01666667,9.1,11.53888889,4.022222222,1.672222222,31.59444444,0.338888889,3.027777778,10.97222222,41.71666667,44.625,20.125,35.3,35.3,64,64,3.01,9.75,7.24,6.63,0,43.14,0,3.62,6.63,29.55,18.775,8.2875,16.9125,0.7625,3.7625,17.1625,0.7625,2.2875,16.4,56.925,2,1,1,1,
Nest,2011,419,fail,21,267.7099915,NO,35.25,35.25,55.4375,55.4375,45,0,15.77222222,5.711111111,4.144444444,2.072222222,19.54444444,0,1.733333333,9.588888889,40.60555556,26.77777778,12.11111111,44.4,44.4,59,59,0,19.25,9.45,6.74,3.62,21.04,0,0,3.73,38.05,0,11.425,1.0375,0.9,0.1375,17.675,0,3.9,16.9125,43.8,7,5,0,0,
Nest,2011,420,fail,12,267.7099915,NO,24.4,20.55,45.75,47,37.5,1.733333333,14.37777778,10.88333333,0.122222222,2.011111111,4.422222222,0,1.733333333,4.022222222,55.93888889,29.71428571,29.71428571,34.3,34.3,40.25,40.25,3.12,18.64,14.75,0.22,3.62,7.24,0,0.11,4.23,50.65,0,9.05,6.05,0,0,0.9,0,3.7625,3.7625,62.55,6,6,1,1,
Nest,2011,421,hatch,20,363.4899902,YES,17.2,16.8,38,43.66666667,42.5,0.338888889,20.98888889,19.37777778,0.738888889,2.072222222,16.81666667,0,6.305555556,6.644444444,58.71666667,36.66666667,24.33333333,29.2,28.7,39.25,38,0.61,23.64,18.64,0.61,3.12,26.54,0,3.73,3.73,50.65,0,17.675,20.3,0.9,0.7625,4.6625,0,9.525,10.2875,68.8,4,4,0,0,
Nest,2011,422,fail,9,329.4400024,YES,33.25,33.25,39.53846154,39.53846154,40,0.338888889,6.494444444,3.272222222,0.305555556,2.411111111,31.43333333,0.338888889,0.738888889,15.54444444,17.21666667,21.33333333,10.22222222,42.2,42.2,65.25,65.25,0.61,7.35,4.95,0.33,4.23,38.05,0.61,1.22,11.74,19.25,0,5.425,1.175,0.275,0.1375,23.1625,0,0.1375,20.3,14.675,5,4,0,0,
Nest,2012,423,hatch,23,294.6600037,YES,14.25,14.25,38.625,38.625,36.25,2.011111111,8.872222222,6.094444444,4.083333333,0.8,32.87777778,1.672222222,2.35,1.938888889,44.49444444,16.55555556,19.25,16.2,16.2,37,37,3.01,4.23,1.83,3.62,0.83,41.04,3.01,3.62,1.55,29.55,0.7625,14.675,11.425,4.6625,0.7625,22.675,0,0.7625,2.425,63.175,4,4,3,2,
Nest,2012,424,hatch,19,381.519989,YES,21.75,21.75,53.375,53.375,45,1.672222222,5.988888889,8.438888889,2.688888889,0.677777778,10.26666667,0.338888889,0,10.58888889,34.93888889,24.11111111,17.66666667,34.5,34.5,60.75,60.75,3.01,8.34,6.85,4.84,1.22,11.74,0,0,17.73,46.15,0,3.05,10.425,0,0,8.425,0.7625,0,1.6625,20.925,3,3,0,0,
Nest,2012,425,fail,16,289.3800049,YES,21.1,10.35,42.1,65.5,12.5,0,24.38333333,11.77222222,5.816666667,1.794444444,16.87777778,0.061111111,2.011111111,13.19444444,27.55,26.33333333,17.55555556,29.6,16.8,48.25,41,0,34.25,16.35,6.63,3.01,19.14,0,3.62,16.13,28.55,0,12.05,6.05,4.8,0.275,14.05,0.1375,0,9.525,26.3,7,4,2,1,
Nest,2012,426,hatch,16,285.3699951,YES,16.65,16.65,32.81818182,32.81818182,27.5,0.4,12.21666667,13.27222222,0.338888889,0.338888889,27.09444444,0,4.85,8.027777778,45.66111111,27.85714286,26.28571429,27.8,27.8,54.75,54.75,0.72,7.85,16.65,0.61,0.61,25.74,0,8.12,13.12,36.65,0,17.675,9.05,0,0,28.7875,0,0.7625,1.6625,56.925,5,2,0,0,
Nest,2012,427,fail,14,363.4899902,YES,12.1,12.1,44.57142857,44.57142857,17.5,0,18.55,20.88333333,3.088888889,0,22.38333333,0,3.683333333,9.822222222,45.10555556,22.66666667,20.22222222,18.7,18.7,39,39,0,21.65,21.35,1.83,0,21.65,0,3.62,4.34,53.05,0,14.675,20.3,4.6625,0,23.3,0,3.7625,16.675,35.175,2,2,1,0,
Nest,2012,428,hatch,28,363.4899902,YES,35.2,34.85,46.09090909,46.52380952,30,0.338888889,6.155555556,2.594444444,5.25,2.011111111,29.27222222,0,7.35,10.2,32.32777778,27.375,6.875,46.8,46.8,70.25,70.25,0,6.74,1.44,1.83,3.01,29.05,0,12.51,18.14,31.65,0.7625,5.425,4.0375,9.525,0.7625,29.55,0,0.9,0.275,33.175,6,4,2,0,
Nest,2012,429,fail,24,381.519989,YES,37.9,37.9,51.52941176,51.52941176,31.25,0,18.71666667,5.038888889,5.694444444,0.338888889,23.76666667,0,5.844444444,1.755555556,34.27222222,24.83333333,15,36.8,36.8,57.5,57.5,0,17.15,4.84,4.23,0.61,11.74,0,3.01,1.83,40.65,0,20.675,5.2875,7.525,0,38.8,0,9.3875,1.6625,26.3,8,4,0,0,
Nest,2012,430,hatch,19,294.6600037,YES,32.5,32.5,68.92307692,68.92307692,45,1.016666667,25.32777778,14.55,7.705555556,6.522222222,16.87777778,0,2.011111111,1.733333333,48.27222222,43.88888889,26.77777778,33.5,33.5,42,42,0.61,24.55,9.95,7.24,10.52,20.74,0,3.01,3.12,31.85,1.525,26.3,20.3,8.2875,1.525,12.05,0,0.7625,0,68.8,5,4,2,2,
Nest,2012,431,fail,14,350.3500061,YES,20.5,5,27.33333333,47,33.75,0.338888889,21.15555556,8.933333333,2.75,1.733333333,30.71666667,0,7.916666667,3.427777778,34.27222222,44.625,22.25,24.3,10,32.75,25,0,24.55,5.45,4.84,0,26.65,0,3.01,1.33,26.15,0.7625,16.9125,13.2875,0.1375,3.9,35.8,0,14.05,6.05,44.425,9,6,0,0,
Nest,2012,432,fail,13,303.9400024,YES,11.55,9.9,30.375,35.83333333,21.25,0,10.60555556,4.883333333,12.02777778,0,21.6,0,0,4.083333333,46.99444444,22,12.77777778,12.8,12.8,26.75,26.75,0,14.25,4.95,18.03,0,11.24,0,0,6.02,63.05,0,6.05,4.8,4.525,0,34.55,0,0,1.6625,26.925,5,4,2,2,
Nest,2012,433,fail,9,303.9400024,YES,30.25,8.65,51.73333333,64,17.5,0.338888889,11.66111111,7.105555556,4.144444444,1.077777778,24.54444444,0,2.35,10.92777778,39.55,27.22222222,15.77777778,42,16.2,70.25,40.5,0.61,12.15,2.05,4.34,1.33,21.15,0,3.62,1.44,48.05,0,11.05,13.425,3.9,0.7625,28.7875,0,0.7625,22.7875,28.925,6,3,1,0,
Nest,2012,434,fail,13,388.7099915,YES,19.6,17.05,32.09090909,33.22222222,10,0,10.32777778,9.7375,0.522222222,0.4,14.03888889,0,2.011111111,7.688888889,50.38333333,23.44444444,14.11111111,24.4,21,43.5,43.5,0,11.85,8.95,0.83,0.11,22.15,0,3.62,13.23,30.65,0,8.425,11.05,0.1375,0.7625,3.9,0,0,0.7625,75.05,6,4,1,1,
Nest,2012,435,hatch,25,508.9200134,YES,38.2,38.2,42.10714286,42.10714286,46.25,0.122222222,14.65555556,10.03888889,6.583333333,1.672222222,14.54444444,0,0.583333333,16.31111111,52.82222222,34.11111111,24.33333333,46.9,46.9,58,58,0,7.24,4.23,8.23,3.01,12.65,0,0.72,18.23,50.04,0.275,23.925,17.3,4.525,0,16.9125,0,0.4125,13.9125,56.3,9,4,0,0,
Nest,2012,436,hatch,23,521.3200073,YES,36.4,0,20.63888889,0,8.75,0.122222222,12.70555556,7.766666667,9.977777778,9.527777778,31.20555556,0,3.744444444,2.75,38.21666667,36.77777778,18.66666667,36.2,0,50.5,0,0.11,4.23,9.64,13.73,9.64,28.03,0,3.62,4.23,40.15,0.1375,23.3,5.425,5.2875,9.3875,35.175,0,3.9,0.9,35.8,9,1,0,0,
Nest,2012,437,fail,21,398.9899902,YES,28.8,27.55,52.53846154,53.83333333,41.25,11.12222222,23.26111111,2.533333333,14.36111111,4.572222222,13.87222222,0,2.072222222,2.75,45.66111111,44,16.75,38.6,38.6,67.5,67.5,20.02,25.63,0.72,25.13,7.62,4.23,0,3.62,3.62,58.55,0,20.3,4.8,0.9,0.7625,25.925,0,0.1375,1.6625,29.55,6,3,1,1,
Nest,2012,438,fail,14,303.9400024,YES,31.55,31.55,45.72222222,45.72222222,8.75,0.061111111,7.766666667,3.927777778,6.644444444,1.077777778,33.49444444,0,0.4,3.744444444,41.43888889,22.22222222,10.66666667,31,31,43.5,43.5,0.11,6.74,3.34,0.72,0.72,50.65,0,0,3.62,24.55,0,9.05,4.6625,14.05,1.525,12.05,0,0.9,3.9,62.55,7,5,1,0,
Nest,2012,439,fail,2,467.7999878,NO,34.8,0,170.5,0,50,0.338888889,14.48888889,5.711111111,2.75,4.022222222,27.37222222,0,6.183333333,2.194444444,52.10555556,26.66666667,16.77777778,46.9,0,18.75,0,0.61,12.35,9.45,1.33,6.02,11.74,0,7.51,0.22,60.65,0,17.1625,1.0375,4.525,1.525,46.9125,0,4.525,4.6625,41.425,2,0,0,0,
Nest,2012,440,fail,16,294.6600037,YES,29.6,25.6,40.05555556,41.46666667,13.75,0.677777778,9.716666667,10.60555556,2.533333333,1.016666667,40.10555556,0,2.011111111,9.211111111,35.88333333,21.44444444,14.22222222,34.2,30.4,49,49,0.61,10.25,12.35,3.84,0.61,53.05,0,3.01,7.85,24.05,0.7625,9.05,8.425,0.9,1.525,23.925,0,0.7625,10.9125,50.675,10,5,1,0,
Nest,2012,441,hatch,19,285.3699951,YES,23.15,9.75,42.6,34.42857143,23.75,14.23888889,5.377777778,1.477777778,0.461111111,10.80555556,22.66111111,0,1.733333333,9.7,28.99444444,19.75,13.3125,29.1,8.6,58,10.5,17.51,5.45,1.94,0.83,0.72,31.15,0,0,3.73,26.65,10.15,5.2875,0.9,0,23.4125,12.05,0,3.9,17.1625,31.925,3,3,1,0,
Nest,2012,442,hatch,24,285.3699951,YES,22.15,22.15,15,15,20,0,13.55,14.60555556,2.194444444,0.061111111,35.43888889,0,0.338888889,15.69444444,34.66111111,19.11111111,14.55555556,17.6,17.6,40.75,40.75,0,10.25,19.55,3.12,0.11,28.75,0,0.61,20.13,45.65,0,17.675,8.425,1.0375,0,43.8,0,0,10.15,20.925,6,4,3,1,
Nest,2012,443,fail,9,294.6600037,YES,21.3,19.7,65.75,68,30,0,12.10555556,4.883333333,2.194444444,0.183333333,39.82777778,0,1.672222222,12.93333333,16.05,15.88888889,15.44444444,27.8,27.8,45.75,45.75,0,12.65,4.95,0.83,0.11,38.05,0,0,16.54,17.15,0,11.425,4.8,3.9,0.275,42.05,0,3.7625,8.425,14.675,4,2,1,0,
Nest,2012,444,hatch,27,527.9000244,YES,27.7,27.7,41.61904762,41.61904762,20,0,13.71666667,11.05,6.522222222,0.122222222,22.43333333,0,0.338888889,2.688888889,41.16111111,47.66666667,18.44444444,26,26,47.75,47.75,0,12.65,12.65,8.73,0,24.14,0,0.61,1.22,43.05,0,15.05,9.05,3.7625,0.275,20.3,0,0,4.525,38.8,8,5,1,1,
Nest,2012,445,hatch,25,534.960022,YES,35.25,27.05,46,39.25,48.75,0,3.488888889,11.6,4.633333333,2.072222222,20.98888889,0,0,14.86666667,46.71666667,15.66666667,13.11111111,51.3,34.9,69,28,0,1.94,7.24,0.72,3.73,12.15,0,0,15.63,38.55,0,5.425,17.05,9.525,0,32.0375,0,0,13.9125,56.925,5,2,0,0,
Nest,2012,446,hatch,12,560.9799805,NO,42.75,42.75,56.68421053,56.68421053,42.5,4.572222222,14.37777778,4.761111111,7.638888889,4.172222222,31.43333333,0,5.694444444,12.42777778,25.27222222,37.88888889,19.66666667,48.2,48.2,62.75,62.75,0.11,16.54,7.24,3.12,0,21.04,0,3.62,6.13,29.25,10.15,11.675,1.6625,13.2875,9.3875,44.425,0,8.2875,20.3,20.3,5,4,2,0,
Nest,2012,447,hatch,25,303.1000061,NO,12.7,12.7,32.85714286,32.85714286,20,0.338888889,9.161111111,4.266666667,6.244444444,2.133333333,18.93888889,0.338888889,2.75,2.072222222,47.10555556,28.44444444,18,20.5,20.5,50.75,50.75,0,9.75,4.45,3.62,0.72,12.35,0.61,3.73,3.62,48.55,0.7625,8.425,4.0375,9.525,3.9,27.175,0,1.525,0.1375,45.3,3,3,2,1,
Nest,2012,448,hatch,10,294.6600037,YES,21.05,20.5,36.61538462,39.41666667,2.5,0.338888889,9.1,2.933333333,4.361111111,0.122222222,39.53888889,0.338888889,0.338888889,1.077777778,37.88333333,27.33333333,13.625,22.9,22.9,50.25,50.25,0.61,9.64,1.44,1.83,0.11,40.54,0.61,0.61,0.72,41.65,0,8.425,4.8,7.525,0.1375,38.2875,0,0,1.525,33.175,4,4,2,1,
Nest,2012,449,fail,14,508.9200134,YES,53.85,53.85,43.52,43.52,31.25,2.011111111,8.105555556,1.938888889,5.927777778,0.4,39.48888889,0,2.2625,9.483333333,31.49444444,28.5,13.44444444,54.5,54.5,59.25,59.25,3.01,9.75,1.55,8.73,0.61,40.54,0,0.7625,15.74,35.65,0.7625,6.05,2.425,2.425,0.1375,38.175,0,3.7625,1.6625,26.3,9,2,0,0,
Nest,2012,450,hatch,20,508.9200134,YES,15.55,15.55,34.375,34.375,15,1.672222222,14.99444444,11.66111111,1.077777778,0.4,30.1,0,0.738888889,5.438888889,26.77222222,18.66666667,16.33333333,30.9,30.9,65.5,65.5,3.01,17.35,14.25,1.22,0.11,23.64,0,1.22,7.85,38.55,0,12.05,8.425,0.9,0.7625,38.175,0,0.1375,2.425,12.05,2,1,1,1,
Nest,2012,451,fail,11,291.4899902,NO,34.75,28.25,48.47368421,47.14285714,56.25,0.338888889,18.48888889,8.655555556,10.41666667,4.083333333,33.98333333,0,8.683333333,2.872222222,38.49444444,38.375,24.375,48.8,48.8,76.5,76.5,0.61,19.14,8.34,10.63,3.73,35.54,0,12.62,3.34,31.15,0,17.675,9.05,10.15,4.525,32.0375,0,3.7625,2.2875,47.675,6,4,1,0,
Nest,2012,452,fail,22,447.269989,YES,50.85,50.85,57.43478261,57.43478261,35,0,15.49444444,3.272222222,2.688888889,1.672222222,39.82777778,0,1.672222222,13.93333333,32.93888889,35.66666667,10,60.1,60.1,61.5,61.5,0,6.85,3.95,3.62,0,41.15,0,0,8.84,35.65,0,26.3,2.425,1.525,3.7625,38.175,0,3.7625,20.3,29.55,7,1,1,0,
Nest,2012,453,fail,11,328.0899963,NO,28.35,28.35,55.06666667,55.06666667,3.75,0.677777778,22.55,11.05,4.911111111,0,18.48333333,0,7.288888889,4.083333333,49.21666667,47.22222222,17.44444444,37.6,37.6,58,58,0.61,19.55,7.85,1.33,0,22.75,0,0.61,3.73,43.55,0.7625,26.3,15.05,9.3875,0,13.15,0,15.6375,4.525,56.3,6,2,0,0,
